#Results for evolved program
#Output
#X    Expected     Actual
492 1.7942e+08 1.79489e+08
493 1.80514e+08 1.80584e+08
494 1.81613e+08 1.81683e+08
495 1.82717e+08 1.82787e+08
496 1.83825e+08 1.83896e+08
497 1.84937e+08 1.85009e+08
498 1.86054e+08 1.86126e+08
499 1.87176e+08 1.87248e+08
500 1.88302e+08 1.88374e+08
501 1.89432e+08 1.89505e+08
502 1.90567e+08 1.90641e+08
503 1.91707e+08 1.91781e+08
504 1.92851e+08 1.92925e+08
505 1.93999e+08 1.94074e+08
506 1.95153e+08 1.95228e+08
507 1.9631e+08 1.96386e+08
508 1.97472e+08 1.97549e+08
509 1.98639e+08 1.98716e+08
510 1.99811e+08 1.99888e+08
511 2.00987e+08 2.01064e+08
512 2.02167e+08 2.02246e+08
513 2.03353e+08 2.03431e+08
514 2.04542e+08 2.04622e+08
515 2.05737e+08 2.05817e+08
516 2.06936e+08 2.07016e+08
517 2.0814e+08 2.0822e+08
518 2.09348e+08 2.09429e+08
519 2.10561e+08 2.10643e+08
520 2.11779e+08 2.11861e+08
521 2.13002e+08 2.13084e+08
522 2.14229e+08 2.14312e+08
523 2.15461e+08 2.15544e+08
524 2.16697e+08 2.16781e+08
525 2.17939e+08 2.18023e+08
526 2.19185e+08 2.1927e+08
527 2.20435e+08 2.20521e+08
528 2.21691e+08 2.21777e+08
529 2.22951e+08 2.23038e+08
530 2.24216e+08 2.24303e+08
531 2.25486e+08 2.25574e+08
532 2.26761e+08 2.26849e+08
533 2.2804e+08 2.28129e+08
534 2.29324e+08 2.29414e+08
535 2.30613e+08 2.30703e+08
536 2.31907e+08 2.31997e+08
537 2.33206e+08 2.33297e+08
538 2.3451e+08 2.34601e+08
539 2.35818e+08 2.3591e+08
540 2.37131e+08 2.37223e+08
541 2.38449e+08 2.38542e+08
542 2.39772e+08 2.39866e+08
543 2.411e+08 2.41194e+08
544 2.42433e+08 2.42527e+08
545 2.4377e+08 2.43865e+08
546 2.45113e+08 2.45208e+08
547 2.46461e+08 2.46556e+08
548 2.47813e+08 2.47909e+08
549 2.4917e+08 2.49267e+08
550 2.50533e+08 2.5063e+08
551 2.519e+08 2.51998e+08
552 2.53272e+08 2.53371e+08
553 2.54649e+08 2.54749e+08
554 2.56031e+08 2.56131e+08
555 2.57419e+08 2.57519e+08
556 2.58811e+08 2.58912e+08
557 2.60208e+08 2.60309e+08
558 2.6161e+08 2.61712e+08
559 2.63017e+08 2.6312e+08
560 2.6443e+08 2.64533e+08
561 2.65847e+08 2.65951e+08
562 2.67269e+08 2.67374e+08
563 2.68697e+08 2.68802e+08
564 2.70129e+08 2.70235e+08
565 2.71567e+08 2.71673e+08
566 2.7301e+08 2.73116e+08
567 2.74457e+08 2.74565e+08
568 2.7591e+08 2.76018e+08
569 2.77368e+08 2.77477e+08
570 2.78831e+08 2.7894e+08
571 2.803e+08 2.80409e+08
572 2.81773e+08 2.81883e+08
573 2.83252e+08 2.83362e+08
574 2.84735e+08 2.84847e+08
575 2.86224e+08 2.86336e+08
576 2.87718e+08 2.87831e+08
577 2.89218e+08 2.89331e+08
578 2.90722e+08 2.90836e+08
579 2.92232e+08 2.92346e+08
580 2.93747e+08 2.93862e+08
581 2.95267e+08 2.95382e+08
582 2.96792e+08 2.96908e+08
583 2.98323e+08 2.9844e+08
584 2.99859e+08 2.99976e+08
585 3.014e+08 3.01518e+08
586 3.02946e+08 3.03065e+08
587 3.04498e+08 3.04617e+08
588 3.06055e+08 3.06175e+08
589 3.07617e+08 3.07738e+08
590 3.09185e+08 3.09306e+08
591 3.10758e+08 3.10879e+08
592 3.12336e+08 3.12458e+08
593 3.13919e+08 3.14043e+08
594 3.15508e+08 3.15632e+08
595 3.17102e+08 3.17227e+08
596 3.18702e+08 3.18827e+08
597 3.20307e+08 3.20433e+08
598 3.21917e+08 3.22044e+08
599 3.23533e+08 3.2366e+08
600 3.25154e+08 3.25282e+08
601 3.26781e+08 3.26909e+08
602 3.28413e+08 3.28542e+08
603 3.3005e+08 3.3018e+08
604 3.31693e+08 3.31823e+08
605 3.33341e+08 3.33472e+08
606 3.34995e+08 3.35127e+08
607 3.36654e+08 3.36787e+08
608 3.38319e+08 3.38452e+08
609 3.39989e+08 3.40123e+08
610 3.41665e+08 3.41799e+08
611 3.43346e+08 3.43481e+08
612 3.45032e+08 3.45168e+08
613 3.46724e+08 3.46861e+08
614 3.48422e+08 3.48559e+08
615 3.50125e+08 3.50263e+08
616 3.51834e+08 3.51973e+08
617 3.53548e+08 3.53688e+08
618 3.55268e+08 3.55408e+08
619 3.56993e+08 3.57134e+08
620 3.58724e+08 3.58866e+08
621 3.60461e+08 3.60603e+08
622 3.62203e+08 3.62346e+08
623 3.63951e+08 3.64094e+08
624 3.65704e+08 3.65849e+08
625 3.67463e+08 3.67608e+08
626 3.69228e+08 3.69374e+08
627 3.70998e+08 3.71145e+08
628 3.72774e+08 3.72921e+08
629 3.74556e+08 3.74704e+08
630 3.76343e+08 3.76492e+08
631 3.78136e+08 3.78285e+08
632 3.79935e+08 3.80085e+08
633 3.81739e+08 3.8189e+08
634 3.83549e+08 3.837e+08
635 3.85365e+08 3.85517e+08
636 3.87186e+08 3.87339e+08
637 3.89013e+08 3.89167e+08
638 3.90846e+08 3.91001e+08
639 3.92685e+08 3.9284e+08
640 3.94529e+08 3.94685e+08
641 3.96379e+08 3.96536e+08
642 3.98235e+08 3.98393e+08
643 4.00097e+08 4.00255e+08
644 4.01965e+08 4.02124e+08
645 4.03838e+08 4.03998e+08
646 4.05717e+08 4.05878e+08
647 4.07602e+08 4.07763e+08
648 4.09493e+08 4.09655e+08
649 4.11389e+08 4.11552e+08
650 4.13292e+08 4.13456e+08
651 4.152e+08 4.15365e+08
652 4.17115e+08 4.1728e+08
653 4.19035e+08 4.19201e+08
654 4.20961e+08 4.21127e+08
655 4.22892e+08 4.2306e+08
656 4.2483e+08 4.24998e+08
657 4.26774e+08 4.26943e+08
658 4.28723e+08 4.28893e+08
659 4.30679e+08 4.3085e+08
660 4.3264e+08 4.32812e+08
661 4.34608e+08 4.3478e+08
662 4.36581e+08 4.36754e+08
663 4.38561e+08 4.38734e+08
